"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"283","201539_s_at",-0.773629845130502,7.80823213025087,-5.34995606433692,6.64790867451755e-05,0.00289637884863675,1.75432240142878,"FHL1","four and a half LIM domains 1"
"2019","228758_at",0.791507021425308,7.61506438812365,5.34975493221213,6.65053938840658e-05,0.00289637884863675,1.75392924013842,"BCL6","BCL6 transcription repressor"
"2393","242714_at",-1.18288603623113,9.24569271822056,-5.34978275777388,6.65017537905827e-05,0.00289637884863675,1.75398363220996,"MAP3K5-AS2","MAP3K5 antisense RNA 2"
"598","204924_at",1.46820633902299,10.3385691738041,5.34764917941195,6.67814626031931e-05,0.00290377071428996,1.74981274174489,"TLR2","toll like receptor 2"
"778","207852_at",2.21716036069276,5.77103249274318,5.34765475390499,6.67807302154761e-05,0.00290377071428996,1.74982363993513,"CXCL5","C-X-C motif chemokine ligand 5"
"25","1553542_at",-0.836376658352431,8.21068044214671,-5.34658314434219,6.69216728858325e-05,0.00290755236381382,1.74772856278572,"CCDC125","coiled-coil domain containing 125"
"1495","220054_at",2.37143004037416,7.54805514980035,5.34369017510124,6.73037041421628e-05,0.00292182606861362,1.74207189201448,"IL23A","interleukin 23 subunit alpha"
"1816","225931_s_at",0.938113142657681,10.2831762393567,5.34242531379332,6.74714421635071e-05,0.00292656076923927,1.73959836750569,"RNF213","ring finger protein 213"
"2212","234315_at",0.791916097253411,5.1285266124096,5.34206019942349,6.75199415751099e-05,0.00292656076923927,1.73888432467257,"BACH1","BTB domain and CNC homolog 1"
"534","204240_s_at",-0.779940900185559,6.73556541223767,-5.34018652892812,6.77693945516116e-05,0.00293504357228165,1.73521979029907,"SMC2","structural maintenance of chromosomes 2"
"1272","215444_s_at",0.942176194479281,6.10414956448575,5.33942546287563,6.78709913500417e-05,0.00293711446164804,1.73373117146275,"TRIM31","tripartite motif containing 31"
"434","203133_at",0.589176774763297,9.92808807257617,5.3371000161503,6.8182396854114e-05,0.00294825434631332,1.72918224196022,"SEC61B","SEC61 translocon subunit beta"
"24","1553513_at",0.875639525573408,3.92689516727206,5.33514836781405,6.84448843868266e-05,0.00295726303086848,1.72536401219514,"VNN3P","vanin 3, pseudogene"
"2305","238709_at",-0.51374299063134,8.04320844344251,-5.33305698647692,6.87273233740723e-05,0.00296711882326341,1.72127189369507,"ELP2","elongator acetyltransferase complex subunit 2"
"838","208992_s_at",0.545286867901275,10.6652912390454,5.33162142652982,6.89218903949953e-05,0.00297316840453545,1.71846268633033,"STAT3","signal transducer and activator of transcription 3"
"1879","226695_at",1.24943862996832,5.51564284200147,5.33050788354246,6.90732047000892e-05,0.00297734406336699,1.71628345287605,"PRRX1","paired related homeobox 1"
"1988","228189_at",-0.942178345031763,9.12037269965765,-5.3299183144771,6.91534573554906e-05,0.00297845249728345,1.71512958955457,"BAG4","BAG cochaperone 4"
"1461","219582_at",0.823245284292417,9.47528916651875,5.3294263333389,6.92204999180205e-05,0.00297899067141281,1.71416668624772,"OGFRL1","opioid growth factor receptor like 1"
"1200","213825_at",0.769221445078435,5.5868824286821,5.32869727141652,6.931997301126e-05,0.00298092258745192,1.71273971553829,"OLIG2","oligodendrocyte transcription factor 2"
"737","206881_s_at",1.47478037751238,6.99092243891862,5.32609010553906,6.9676903152327e-05,0.00299391401405038,1.70763626230013,"LILRA3","leukocyte immunoglobulin like receptor A3"
"1929","227177_at",-0.903261559852433,8.77675077611904,-5.32557870443907,6.9747137995003e-05,0.00299457582336565,1.70663511260067,"CORO2A","coronin 2A"
"1376","218315_s_at",-0.494142046392618,9.00434919036706,-5.32434928700094,6.9916282958163e-05,0.00299947993809439,1.70422820121461,"CDK5RAP1","CDK5 regulatory subunit associated protein 1"
"1860","226459_at",0.663330741252279,12.0072973466226,5.32236933918794,7.01895774001129e-05,0.00300884096589668,1.70035154277813,"PIK3AP1","phosphoinositide-3-kinase adaptor protein 1"
"928","209997_x_at",-0.468888156691571,9.03959363156853,-5.32191862299518,7.02519441810074e-05,0.00300915249220185,1.699468992302,"PCM1","pericentriolar material 1"
"2063","229527_s_at",-0.801111237492973,8.94244634050105,-5.31986593269926,7.05367045166852e-05,0.00301898200922393,1.69544929476329,NA,NA
"2155","231866_at",-0.947684903631735,9.27595457815206,-5.31780227810623,7.08241868490798e-05,0.00302891254219953,1.69140761318458,"LNPEP","leucyl and cystinyl aminopeptidase"
"2353","240864_at",0.664962186058413,4.92496229664616,5.31684903434391,7.09573887662382e-05,0.00303223464216789,1.68954050516709,NA,NA
"105","1556698_a_at",-0.843603601393381,8.70974531305844,-5.31583317259517,7.10996252349162e-05,0.00303427636512456,1.68755062728491,"GPRIN3","GPRIN family member 3"
"969","210548_at",1.99136707843923,9.21209315454302,5.31571431499563,7.1116286366972e-05,0.00303427636512456,1.68731779995931,"CCL23","C-C motif chemokine ligand 23"
"1222","214118_x_at",-0.577193286054653,7.8484148869054,-5.31462417317393,7.12692875361621e-05,0.0030384057562624,1.68518226757246,"PCM1","pericentriolar material 1"
"1796","225618_at",0.496587801789277,9.00492522367727,5.31396288222465,7.13622650737935e-05,0.0030384057562624,1.68388676239237,"ARHGAP27","Rho GTPase activating protein 27"
"2394","242720_at",0.868346019464065,6.78503393412997,5.31383702205381,7.13799751942699e-05,0.0030384057562624,1.68364018945302,"ITIH4","inter-alpha-trypsin inhibitor heavy chain 4"
"706","206214_at",2.25528563384666,9.49260547568842,5.31317232954994,7.14735811090675e-05,0.00304002078279556,1.68233795722174,"PLA2G7","phospholipase A2 group VII"
"1038","211651_s_at",1.01445426344836,10.2959284100084,5.31230714344231,7.15956115045336e-05,0.0030404752185825,1.68064284820001,"LAMB1","laminin subunit beta 1"
"1814","225929_s_at",0.987971696241638,10.5098138357597,5.31252264826253,7.156519547837e-05,0.0030404752185825,1.6810650827473,"RNF213","ring finger protein 213"
"2021","228791_at",-1.23399683315335,8.67956145403673,-5.3113853998018,7.17258556448107e-05,0.00304363959155404,1.67883683003999,"ARPIN","actin related protein 2/3 complex inhibitor"
"1743","225039_at",-0.647303747238919,8.2870882794695,-5.3101516066439,7.19005757671867e-05,0.00304868489469982,1.67641923755489,"RPE","ribulose-5-phosphate-3-epimerase"
"2300","238511_at",-0.749816511959973,6.11206946416174,-5.30953569629204,7.19879604591353e-05,0.00305002209818057,1.67521230520648,"UBL7-DT","UBL7 divergent transcript"
"326","202043_s_at",0.591763366078562,11.6987539726262,5.30391795344299,7.27900761770979e-05,0.00307729698470858,1.66420172035375,"SMS","spermine synthase"
"674","205743_at",-1.07935442837134,10.3367440454205,-5.30316423802933,7.28983931387864e-05,0.00307729698470858,1.66272417509713,"STAC","SH3 and cysteine rich domain"
"1562","221841_s_at",-1.03377291253686,10.1496844046783,-5.30307742900546,7.29108792000783e-05,0.00307729698470858,1.66255399473097,"KLF4","KLF transcription factor 4"
"1771","225407_at",-0.818600250387158,10.7741272780419,-5.30352159614116,7.28470162388813e-05,0.00307729698470858,1.66342473022294,"MBP","myelin basic protein"
"2341","240165_at",1.21466413417514,6.9853815024552,5.30305955069618,7.29134509771099e-05,0.00307729698470858,1.66251894599016,NA,NA
"1764","225331_at",0.902810188765255,10.5819259643753,5.29917861829827,7.3473940777861e-05,0.00309855778200874,1.65490983524718,"CCDC50","coiled-coil domain containing 50"
"2202","233811_at",0.77681644447446,6.47864476675992,5.2981969527282,7.36164175423723e-05,0.00310217084200739,1.65298485617202,"RIN2","Ras and Rab interactor 2"
"2123","230866_at",-1.19163282087831,7.54940486256318,-5.29752843956668,7.37136072048572e-05,0.00310387141887345,1.65167388140838,"CYSLTR1","cysteinyl leukotriene receptor 1"
"1811","225902_at",-0.594650180837512,9.63328901296813,-5.29608344219794,7.39241361821269e-05,0.0031103380965443,1.64884001427964,"PPIG","peptidylprolyl isomerase G"
"1761","225311_at",-0.706450341189138,7.66136602938757,-5.29143284403089,7.46059265831047e-05,0.00313660775094927,1.63971776170746,"IVD","isovaleryl-CoA dehydrogenase"
"1896","226842_at",-0.720864770773353,8.11283914651255,-5.29026630018028,7.47779606940448e-05,0.00314142212875682,1.63742915364931,"FBXL20","F-box and leucine rich repeat protein 20"
"30","1553740_a_at",0.897914527380643,5.73998684373596,5.28690642243419,7.52757437387951e-05,0.00315970701188625,1.63083659909866,"IRAK2","interleukin 1 receptor associated kinase 2"
"982","210691_s_at",-0.681953948935398,9.78564815570612,-5.286548828224,7.5328924056102e-05,0.00315970701188625,1.63013486933319,"CACYBP","calcyclin binding protein"
"541","204286_s_at",1.55076964148279,4.84152017663596,5.28399606030174,7.57096916528624e-05,0.0031732412818402,1.62512496755508,"PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1"
"1476","219788_at",0.644804803573372,10.9109390457795,5.28335640156303,7.58054130745358e-05,0.00317481673638008,1.6238694916617,"PILRA","paired immunoglobin like type 2 receptor alpha"
"1242","214618_at",1.14538105808843,5.00562099299898,5.27808333221228,7.65992714733769e-05,0.00320560614021114,1.61351803358883,"CFLAR","CASP8 and FADD like apoptosis regulator"
"445","203206_at",-0.765854239859602,7.45061510214265,-5.27634586067463,7.68627215602298e-05,0.00320925367933397,1.61010651196166,"FAM53B","family with sequence similarity 53 member B"
"529","204198_s_at",1.18571420765002,7.16722223118873,5.2763713773685,7.68588457487331e-05,0.00320925367933397,1.61015661653544,"RUNX3","RUNX family transcription factor 3"
"1238","214505_s_at",-0.881757626572288,8.56005866511448,-5.27699978111032,7.67634591063175e-05,0.00320925367933397,1.6113905255104,"FHL1","four and a half LIM domains 1"
"2269","236297_at",-0.89107204854918,9.56925454157594,-5.27424497249675,7.71825248011203e-05,0.00322014455841374,1.60598094265774,"PLXDC2","plexin domain containing 2"
"686","205898_at",1.53163452987755,5.07491052514894,5.27253674912798,7.74435670814514e-05,0.00322856910612161,1.60262607258764,"CX3CR1","C-X3-C motif chemokine receptor 1"
"125","1558560_s_at",0.745028499461648,5.11588104877094,5.27189602888128,7.75417135026827e-05,0.00323019496531046,1.60136763880654,"BLZF1","basic leucine zipper nuclear factor 1"
"2147","231747_at",-0.998406717541421,9.76274721364005,-5.27141312371984,7.76157703760792e-05,0.00323081560026587,1.60041913619691,"CYSLTR1","cysteinyl leukotriene receptor 1"
"548","204347_at",1.04338292930615,6.09539055898548,5.2704543857432,7.77630158182017e-05,0.00323447949952738,1.598535940084,"AK4","adenylate kinase 4"
"2151","231795_at",-0.948346695573564,8.07548920804447,-5.2691015125022,7.79712839038052e-05,0.00324067406989233,1.59587838009844,"STON1","stonin 1"
"58","1554613_a_at",0.813769079824559,7.64871376448876,5.26667677755242,7.83460006646822e-05,0.00325139580425035,1.5911147305037,"RUBCN","rubicon autophagy regulator"
"123","1558234_at",1.07844026908197,5.74902592033906,5.26627766761295,7.84078566311631e-05,0.00325139580425035,1.59033056973794,"KCNJ2-AS1","KCNJ2 antisense RNA 1"
"1714","224743_at",-0.515226158016842,10.3449767515844,-5.26645064660157,7.83810413378586e-05,0.00325139580425035,1.59067043664826,"BPNT2","3'(2'), 5'-bisphosphate nucleotidase 2"
"115","1557905_s_at",0.512398171268375,13.4175036869745,5.26429225021144,7.87163155410785e-05,0.00325676828836737,1.58642939288887,"CD44","CD44 molecule (Indian blood group)"
"290","201565_s_at",-0.899403649480419,9.18313135313232,-5.26448702222726,7.86860000292565e-05,0.00325676828836737,1.58681212405772,"ID2","inhibitor of DNA binding 2"
"863","209277_at",1.52291536614801,4.5046606103367,5.26434785809816,7.87076591598004e-05,0.00325676828836737,1.58653866403191,"TFPI2","tissue factor pathway inhibitor 2"
"1493","220033_at",-0.675035352644068,6.02695866131069,-5.2634503134026,7.88474984065111e-05,0.00325972629104829,1.58477491736794,NA,NA
"1848","226281_at",0.930006978187124,4.87315298893272,5.26090955296503,7.92447450677871e-05,0.00327150548276033,1.57978160375411,"DNER","delta/notch like EGF repeat containing"
"1912","227036_at",-1.0785050250911,10.1728741340098,-5.26086183916509,7.92522248126255e-05,0.00327150548276033,1.57968782531625,"RASAL2","RAS protein activator like 2"
"560","204513_s_at",-0.688362446039127,9.09900723164743,-5.26031662516758,7.93377457564756e-05,0.00327256216691722,1.57861622276308,"ELMO1","engulfment and cell motility 1"
"841","209013_x_at",-0.607753687968382,8.26694349212304,-5.25774949043435,7.97417013094889e-05,0.00328427137460749,1.57357012003563,"TRIO","trio Rho guanine nucleotide exchange factor"
"1101","212607_at",0.81955645565143,9.6319731834693,5.25774829396132,7.97418900761636e-05,0.00328427137460749,1.57356776799999,"AKT3","AKT serine/threonine kinase 3"
"1512","220491_at",1.21114186781342,7.64245353713501,5.25310049436627,8.04786594750338e-05,0.00331211833452149,1.56442981215697,"HAMP","hepcidin antimicrobial peptide"
"880","209395_at",1.20308902387128,8.06641921564428,5.25098052779571,8.08170446382336e-05,0.00332354010453904,1.56026093668806,"CHI3L1","chitinase 3 like 1"
"1720","224804_s_at",-0.661159544212831,10.0459467371735,-5.25056089149213,8.08841999996932e-05,0.00332379895754947,1.55943566671468,"FAM219B","family with sequence similarity 219 member B"
"1805","225793_at",-0.507223693817908,11.2701997499781,-5.24988340757602,8.09927407869752e-05,0.00332575680646547,1.55810326167874,"LIX1L","limb and CNS expressed 1 like"
"1710","224653_at",-0.802103035474602,9.16138124450131,-5.248854774151,8.11578270553382e-05,0.00333003186248925,1.55608014879203,"EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2"
"715","206411_s_at",0.855982425535655,7.39329830775011,5.24821401687153,8.12608381168685e-05,0.00333175536942683,1.55481984641557,"ABL2","ABL proto-oncogene 2, non-receptor tyrosine kinase"
"218","200662_s_at",-0.481923290032356,11.1086155281209,-5.24648004535263,8.15402759806139e-05,0.00334070449522076,1.55140906371332,"TOMM20","translocase of outer mitochondrial membrane 20"
"1300","216603_at",-1.17871383418799,8.86747567456685,-5.24568847515373,8.16681705935067e-05,0.00334343613240119,1.54985189969626,"SLC7A8","solute carrier family 7 member 8"
"663","205580_s_at",0.979936882482117,6.45252867896257,5.24419251572783,8.1910439122139e-05,0.00335084255563848,1.54690887125196,"HRH1","histamine receptor H1"
"2025","228891_at",0.645662993475651,7.61873730056913,5.24373765887026,8.19842493893576e-05,0.00335135165561451,1.54601397079933,"SEMA4D","semaphorin 4D"
"1775","225439_at",0.858942613469031,7.21159488448883,5.24137017648462,8.23695331632505e-05,0.00336458288305505,1.54135571460244,"NUDCD1","NudC domain containing 1"
"646","205327_s_at",0.631218262140698,8.2091303952433,5.24003808165039,8.2587138456857e-05,0.00336938607633861,1.5387343963728,"ACVR2A","activin A receptor type 2A"
"970","210549_s_at",1.90410057010193,10.5269516183292,5.23989520603114,8.26105131784997e-05,0.00336938607633861,1.53845323098837,"CCL23","C-C motif chemokine ligand 23"
"21","1553300_a_at",1.22844582318639,6.23440974969245,5.23923089865819,8.27192847545434e-05,0.00336956841617916,1.53714590691005,"DGKH","diacylglycerol kinase eta"
"741","206949_s_at",0.598609573915898,7.16660959050591,5.23911435895691,8.27383818156164e-05,0.00336956841617916,1.53691655719391,"RUSC1","RUN and SH3 domain containing 1"
"320","201928_at",-0.520175805642795,8.24092525224047,-5.23838548458228,8.28579237622329e-05,0.00337192234756097,1.53548209884846,"PKP4","plakophilin 4"
"462","203471_s_at",0.921469845918955,11.392707829075,5.23579462639999,8.32842914022229e-05,0.00338171375936773,1.5303826658392,"PLEK","pleckstrin"
"2037","229144_at",-0.973125785618217,5.99672764367648,-5.23607093081335,8.32387134717919e-05,0.00338171375936773,1.53092653699993,"KAZN","kazrin, periplakin interacting protein"
"2142","231579_s_at",-0.428003627616251,13.0215193875723,-5.23587668213357,8.3270753172639e-05,0.00338171375936773,1.53054418336549,"TIMP2","TIMP metallopeptidase inhibitor 2"
"473","203551_s_at",-0.732605748932916,6.93554818124398,-5.23235266638927,8.38542233455782e-05,0.00339980007392135,1.52360684183579,"COX11","cytochrome c oxidase copper chaperone COX11"
"2045","229257_at",0.497235549556422,6.98217573507244,5.23248424947868,8.38323615909966e-05,0.00339980007392135,1.52386590112214,"TNRC18","trinucleotide repeat containing 18"
"1688","224217_s_at",-0.510297051886022,9.25155178662431,-5.23138241327215,8.40156067671662e-05,0.00340381627030805,1.52169655595442,"FAF1","Fas associated factor 1"
"1913","227046_at",-0.75311483739292,10.0978424664949,-5.22534770817711,8.50265830454241e-05,0.003439671688785,1.50981263463378,"SLC39A11","solute carrier family 39 member 11"
"2283","237426_at",0.737321922963643,5.71519822590752,5.22540434794181,8.50170362722839e-05,0.003439671688785,1.509924193019,"SP100","SP100 nuclear antigen"
"55","1554586_a_at",-0.987534541347253,7.73659373552348,-5.22397248351025,8.52587201074275e-05,0.0034454670331693,1.50710386001672,"RHOBTB2","Rho related BTB domain containing 2"
"506","203963_at",1.46510148904084,5.65841326954081,5.22375188386048,8.52960179599161e-05,0.0034454670331693,1.50666932519843,"CA12","carbonic anhydrase 12"
"1488","219952_s_at",-0.733291722331904,9.08672470399808,-5.22248279569942,8.55109158538642e-05,0.00344650010887608,1.5041693786331,"MCOLN1","mucolipin TRP cation channel 1"
"1503","220266_s_at",-0.873881217292613,9.73497998180191,-5.22282892047085,8.54522503740371e-05,0.00344650010887608,1.504851220227,"KLF4","KLF transcription factor 4"
"1897","226843_s_at",0.63120931436538,8.62893005018945,5.22270274401457,8.54736315028189e-05,0.00344650010887608,1.50460266305156,"TENT4B","terminal nucleotidyltransferase 4B"
"693","206025_s_at",3.52695544232941,11.696068526684,5.22008721484942,8.59180882098328e-05,0.00345780733338511,1.49944986875346,"TNFAIP6","TNF alpha induced protein 6"
"2193","233137_at",1.0214380197669,7.89968836384421,5.22012324630143,8.59119492291447e-05,0.00345780733338511,1.49952085891453,NA,NA
"97","1556297_a_at",0.76891323244245,6.00062406071743,5.21933596616896,8.60461878138766e-05,0.00346041270624392,1.49796970339605,"LOC105370178","uncharacterized LOC105370178"
"1421","219026_s_at",-0.848763166478996,8.22747036342179,-5.21736960216411,8.63824165219817e-05,0.00347137815564017,1.49409511714573,"RASAL2","RAS protein activator like 2"
"764","207500_at",1.13800636899927,8.62649193417001,5.21696426016523,8.6451894191474e-05,0.00347161565991101,1.49329636236789,"CASP5","caspase 5"
"1234","214398_s_at",0.60724353553222,6.25104891295428,5.21625121323723,8.65742538817407e-05,0.0034734208823754,1.49189120706004,"IKBKE","inhibitor of nuclear factor kappa B kinase subunit epsilon"
"2081","229825_at",0.881996014576753,6.59855250282954,5.21596132553539,8.66240499843499e-05,0.0034734208823754,1.49131992725337,"PLK3","polo like kinase 3"
"1899","226856_at",0.723348879780674,7.37615804262863,5.21522531308795,8.6750612851476e-05,0.00347594366812741,1.48986942836923,"MUSTN1","musculoskeletal, embryonic nuclear protein 1"
"1900","226856_at",0.723348879780674,7.37615804262863,5.21522531308795,8.6750612851476e-05,0.00347594366812741,1.48986942836923,"STIMATE-MUSTN1","STIMATE-MUSTN1 readthrough"
"2000","228426_at",1.5060509556349,3.82109777345013,5.20969219974355,8.77081973071489e-05,0.00351173590875024,1.47896301040443,"CLEC2D","C-type lectin domain family 2 member D"
"676","205765_at",1.96670197400275,8.15660372077891,5.20774173657228,8.80483446914927e-05,0.00352019344702525,1.47511756990515,"CYP3A5","cytochrome P450 family 3 subfamily A member 5"
"2464","37943_at",-0.646314874573813,9.85887142569947,-5.20804629678808,8.79951420248917e-05,0.00352019344702525,1.4757180554456,"ZFYVE26","zinc finger FYVE-type containing 26"
"1753","225173_at",-0.643642798210273,11.1918912410724,-5.20695446392926,8.81860245641765e-05,0.00352311877068279,1.47356529550437,"ARHGAP18","Rho GTPase activating protein 18"
"846","209062_x_at",0.647290981683204,7.0343835984411,5.20495818386056,8.85361338475813e-05,0.0035345203785219,1.46962888519873,"NCOA3","nuclear receptor coactivator 3"
"2053","229373_at",0.75060408239943,5.79425567293571,5.20434551077647,8.8643872065691e-05,0.00353623651214287,1.46842067917213,"HRH2","histamine receptor H2"
"752","207091_at",1.2859787201996,8.65837675176084,5.20314697148048,8.88550254666851e-05,0.00354207263197962,1.46605700514186,"P2RX7","purinergic receptor P2X 7"
"145","1559910_at",1.01311303777413,4.98305801366809,5.20158494735296,8.91309944197009e-05,0.00355048212855078,1.46297624243358,NA,NA
"425","203016_s_at",-0.807841614855047,7.16184109282455,-5.1990575430561,8.95793935213637e-05,0.00356420344063383,1.45799087306985,"SSX2IP","SSX family member 2 interacting protein"
"2144","231701_s_at",-0.871442771409104,6.37490271971152,-5.19890810430847,8.96059788693213e-05,0.00356420344063383,1.4576960781955,"SHMT1","serine hydroxymethyltransferase 1"
"884","209453_at",-0.695538280177826,8.17395089561243,-5.19461591205755,9.03730467439248e-05,0.00358948596496434,1.4492278533935,"SLC9A1","solute carrier family 9 member A1"
"2355","241055_at",-0.77324600885448,4.55518464730651,-5.19487117667907,9.03272390719669e-05,0.00358948596496434,1.4497315339204,NA,NA
"816","208717_at",-0.514833947777317,10.0870760620658,-5.19379447319226,9.05206179089438e-05,0.00359273437925955,1.44760696371209,"OXA1L","OXA1L mitochondrial inner membrane protein"
"1945","227432_s_at",-0.797951997532737,10.5171310868335,-5.19227264001401,9.0794671259043e-05,0.00360099446729856,1.44460382761569,NA,NA
"724","206538_at",0.769930333673062,8.31332487819425,5.19144735311479,9.09436472708308e-05,0.00360320186263192,1.44297512157652,"MRAS","muscle RAS oncogene homolog"
"1118","212724_at",1.83563975509915,10.0928260253393,5.19123355448531,9.09822820311908e-05,0.00360320186263192,1.4425531765662,"RND3","Rho family GTPase 3"
"458","203402_at",-0.84772521120785,8.47304753677215,-5.19055461835301,9.11050822574164e-05,0.00360333159612278,1.44121321857235,"KCNAB2","potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"1892","226820_at",-0.778106467401928,8.65756511479403,-5.19048592411237,9.11175166031084e-05,0.00360333159612278,1.44107763968343,"ZNF362","zinc finger protein 362"
"98","1556304_s_at",-0.547658817987542,6.80590749127618,-5.19004258932087,9.11978067207208e-05,0.00360389711898605,1.44020263565921,"LINC00899","long intergenic non-protein coding RNA 899"
"2106","230298_at",-0.975974103858375,5.16957415652195,-5.18671778351813,9.18022740856752e-05,0.00362516095057193,1.43363978878945,"MBLAC2","metallo-beta-lactamase domain containing 2"
"1478","219859_at",0.849691658547199,5.45735178379707,5.18602935713441,9.19279487860556e-05,0.00362750077099194,1.43228074229472,"CLEC4E","C-type lectin domain family 4 member E"
"18","1552950_at",0.998581874981213,4.65654227071351,5.18450142048321,9.22075129444191e-05,0.00363590534616141,1.42926419456979,"CFAP161","cilia and flagella associated protein 161"
"1263","215101_s_at",2.86686670421765,10.1576203964183,5.18078831336792,9.28905519240307e-05,0.00366019604056788,1.42193242875391,"CXCL5","C-X-C motif chemokine ligand 5"
"1471","219723_x_at",0.456522495263279,8.13494502797766,5.18033034555619,9.29751571577448e-05,0.0036608884339264,1.42102803252534,"AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3"
"444","203188_at",-0.818032229048353,7.63554823650755,-5.17947561517466,9.31332730024025e-05,0.00366447221792522,1.41934004397598,"B4GAT1","beta-1,4-glucuronyltransferase 1"
"2227","235110_at",-0.589096965939422,7.76384283442043,-5.17797226394536,9.3412049292898e-05,0.00367279499498419,1.41637090477201,"PLAAT3","phospholipase A and acyltransferase 3"
"1066","212099_at",-0.810370874727989,10.6770524524305,-5.17753102964895,9.34940333840511e-05,0.00367337384546992,1.41549941180901,"RHOB","ras homolog family member B"
"474","203590_at",0.451288929896465,7.84082326538064,5.17689997931241,9.36114153553803e-05,0.00367342314116321,1.41425296961824,"DYNC1LI2","dynein cytoplasmic 1 light intermediate chain 2"
"1061","211997_x_at",0.627035133979872,11.5614966131369,5.1768011432778,9.36298136432568e-05,0.00367342314116321,1.41405774586889,"H3-3B","H3.3 histone B"
"828","208915_s_at",-0.788226358669554,9.4593538258886,-5.17471098167658,9.40197702076835e-05,0.00368607445107841,1.40992893702745,"GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"339","202158_s_at",-0.655324003926081,9.4214394643356,-5.17045173401307,9.48195964117455e-05,0.00371476514980965,1.40151386751478,"CELF2","CUGBP Elav-like family member 2"
"169","1563034_at",-1.56031052506742,8.27352219266712,-5.16981504638099,9.49397582629239e-05,0.00371652577624095,1.40025577444271,"GPD1","glycerol-3-phosphate dehydrogenase 1"
"396","202742_s_at",-1.0379100900646,9.80110094970115,-5.16949277320874,9.50006405733501e-05,0.00371652577624095,1.39961894584756,"PRKACB","protein kinase cAMP-activated catalytic subunit beta"
"399","202759_s_at",2.24845620538746,6.98978617437313,5.16768252421554,9.53433725891236e-05,0.00372479401227325,1.39604157889834,"PALM2AKAP2","PALM2 and AKAP2 fusion"
"2100","230127_at",1.8657898935512,6.03761203535266,5.16765603377576,9.53483974357389e-05,0.00372479401227325,1.3959892264019,NA,NA
"1948","227501_at",0.766563466454095,9.22966642133441,5.16726817207659,9.54220003452433e-05,0.00372500479260527,1.39522269434526,NA,NA
"505","203947_at",0.536107648295534,8.55277177174735,5.16525375905627,9.58052098153786e-05,0.00373462521316722,1.39124132861141,"CSTF3","cleavage stimulation factor subunit 3"
"1960","227697_at",1.75279800762454,10.9072189177235,5.16544553606211,9.57686591502491e-05,0.00373462521316722,1.39162038423018,"SOCS3","suppressor of cytokine signaling 3"
"213","200027_at",-0.643415401295464,10.6258307911815,-5.16318745424045,9.61999385191832e-05,0.0037473375480372,1.38715692092733,"NARS1","asparaginyl-tRNA synthetase 1"
"488","203729_at",0.999975775770654,9.25665405591171,5.15882577956865,9.70386655039867e-05,0.00377278995109591,1.37853372170821,"EMP3","epithelial membrane protein 3"
"864","209278_s_at",1.4209411518271,5.50227601859544,5.15871229746318,9.70605877957585e-05,0.00377278995109591,1.37830933429743,"TFPI2","tissue factor pathway inhibitor 2"
"1709","224645_at",-0.802994886000178,10.1071439372667,-5.15881865424391,9.70400418127301e-05,0.00377278995109591,1.37851963289421,"EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2"
"380","202637_s_at",1.68914640765525,10.8146074351164,5.15710063359858,9.73724778113338e-05,0.00378222128784521,1.37512244395473,"ICAM1","intercellular adhesion molecule 1"
"1953","227628_at",0.959007066260629,4.90271712442177,5.15407729227445,9.79603445528077e-05,0.00380235131276652,1.369143318242,"GPX8","glutathione peroxidase 8 (putative)"
"725","206542_s_at",-0.694975789006421,9.5633289788521,-5.15249752031054,9.82689729048073e-05,0.00381162174520614,1.36601866157923,"SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
"865","209281_s_at",1.11305136040142,9.86309042150992,5.15052129022173,9.86564651667796e-05,0.00381545164904405,1.36210944525374,"ATP2B1","ATPase plasma membrane Ca2+ transporting 1"
"935","210062_s_at",-1.37370441456842,9.52336665956691,-5.15055906530738,9.86490436237277e-05,0.00381545164904405,1.36218417298313,"ZNF589","zinc finger protein 589"
"1057","211924_s_at",0.911361635717375,11.3730063045322,5.15112956899024,9.85370286053859e-05,0.00381545164904405,1.36331273962689,"PLAUR","plasminogen activator, urokinase receptor"
"1413","218950_at",0.901448592099966,5.89778032842864,5.15039038576508,9.86821879721163e-05,0.00381545164904405,1.36185048515008,"ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"1855","226402_at",-0.874017036225225,6.46836315412246,-5.1502131273067,9.87170303791999e-05,0.00381545164904405,1.36149982272602,"CYP2U1","cytochrome P450 family 2 subfamily U member 1"
"1502","220231_at",2.3191753089013,6.63085074424769,5.1478051941643,9.91915976335394e-05,0.00383108254707248,1.35673596432076,"PPP1R17","protein phosphatase 1 regulatory subunit 17"
"407","202859_x_at",2.75852580092377,11.1823677149456,5.14603814897607,9.95413502003997e-05,0.00384187403427168,1.35323962179785,"CXCL8","C-X-C motif chemokine ligand 8"
